Price,Close,High,Low,Open,Volume,EMA20,EMA50
Ticker,INDIGO.NS,INDIGO.NS,INDIGO.NS,INDIGO.NS,INDIGO.NS,,
Date,,,,,,,
2015-11-10,830.2216186523438,851.2788212912889,803.4860692343572,809.9215173646446,27351793,830.2216186523438,830.2216186523438
2015-11-13,950.271240234375,976.6755739134484,867.8406020141784,868.7869930741721,8446622,841.6549159458705,834.9294469496783
2015-11-16,935.9334106445312,984.2466606558296,914.4503229410533,956.8013210798498,3358159,850.6338202028858,838.8903867024177
2015-11-17,981.3129272460938,993.6160112019535,923.8669775303387,936.927162792395,3694092,863.0794494450961,844.4755843707972
2015-11-18,989.5938720703125,1011.5028490354033,960.8708676653025,962.7163418540702,3621593,875.1284420760691,850.1664976139153
2015-11-19,1082.482177734375,1104.1544413300658,995.6034292386028,998.4426025158992,4320971,894.8764169006696,859.2769164421686
2015-11-20,1046.1407470703125,1100.5582354256508,1029.862750803048,1094.0281137177587,3636764,909.2825435834927,866.604909800135
2015-11-23,990.7294311523438,1064.500681591826,975.9183883602893,1041.030137730671,2115930,917.0393900186215,871.472538088457
2015-11-24,1031.376953125,1040.0837040732592,977.0067211167977,993.6631795326492,2080065,927.9286817430384,877.7432994624392
2015-11-26,1029.8626708984375,1054.279605641753,1005.1618881623499,1041.0301312441009,1278254,937.6366807102193,883.708765008949
2015-11-27,1032.0394287109375,1050.3048219861978,1014.1053647205459,1034.6893698323872,830213,946.6274186150496,889.5256537815759
2015-11-30,1049.5478515625,1061.850937288661,1023.5694590666146,1035.1627513854971,953967,956.4293646100448,895.8010340867102
2015-12-01,1034.6419677734375,1055.2259721631674,1027.544035225255,1053.285824389499,566179,963.8781839589393,901.2457765842289
2015-12-02,1040.2730712890625,1064.5953923513057,1005.0673678898648,1033.4591014460757,1820435,971.1538875141891,906.6978273569675
2015-12-03,1053.9957275390625,1083.097254020879,1032.5126956638019,1037.2446511893006,2008650,979.0435865641771,912.4742155994027
2015-12-04,1021.8182983398438,1061.8506831392817,1014.2471704743231,1043.8692544586702,738821,983.1173686380502,916.7622188441259
2015-12-07,988.5529174804688,1027.3075886875165,976.8648944097201,993.71070301418,1975506,983.6350399563757,919.5775403592766
2015-12-08,963.520751953125,1011.1242703033354,955.8550071790198,994.373078584543,1221937,981.7193934798757,921.3008035590353
2015-12-09,958.4575805664062,991.6286346256894,942.0850261908178,966.2653070928667,1037663,979.5039827262119,922.7579320691284
2015-12-10,946.2491455078125,973.8364699733395,929.3560869910781,967.1644240786263,1524682,976.3368553720786,923.6791561255474
2015-12-11,979.5147705078125,987.7483267160717,951.1230380293251,959.6405577728714,1853964,976.6395139564343,925.8687880621068
2015-12-14,1034.452880859375,1044.7212016139097,970.8080767514782,977.6220467428598,1875740,982.1455488995714,930.1269877796468
