Price,Close,High,Low,Open,Volume,EMA20,EMA50
Ticker,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,,
Date,,,,,,,
2017-10-03,695.62646484375,727.5296344644929,689.8750721415023,722.6138936910842,35367877,695.62646484375,695.62646484375
2017-10-04,691.7921752929688,698.7725027067462,687.2205126866206,698.1826378572936,3613280,695.2612944103423,695.476100547641
2017-10-05,682.8455200195312,692.6770012954776,674.5379063400367,692.6770012954776,2680742,694.0788397064555,694.9807836641857
2017-10-06,685.0083618164062,690.169888762278,677.3889648963099,682.2064140484266,1416485,693.2149846693079,694.5897082976061
2017-10-09,686.87646484375,690.6615611405995,682.4030928481645,682.4030928481645,951473,692.6113161144929,694.2872281621608
2017-10-10,688.2037353515625,689.3835251849144,683.8287138897925,686.5815168298781,555002,692.1915465180233,694.0486598166472
2017-10-11,678.2739868164062,691.153204606575,674.4396847227745,688.2037599211984,1077409,690.8660646416788,693.4300451891868
2017-10-12,676.1110229492188,682.3048445511724,673.4565108322091,679.4536907946429,439314,689.4608225757302,692.750867846443
2017-10-13,678.0772705078125,683.3370889482782,668.5407217404886,677.3399094176575,1344510,688.376674759738,692.1754326566928
2017-10-16,658.8075561523438,677.8315089985654,657.7261171820393,674.4396358548265,971834,685.5605682257004,690.8668884800517
2017-10-17,661.7078247070312,662.6418274146477,657.7260868551917,659.2008090230286,664335,683.2888783667795,689.7233957830705
2017-10-18,657.1363525390625,661.5113145008403,652.9579722334374,659.6925141351536,415712,680.7981616212826,688.4454725185997
2017-10-19,663.7233276367188,666.8202684778495,654.8749938124643,654.8749938124643,93358,679.1719869560861,687.4759766408789
2017-10-23,654.5801391601562,662.4453257166174,653.7936325058324,658.7093741036206,292330,676.8299062136166,686.1859437984976
2017-10-24,654.629150390625,660.1348158555776,651.8272022568664,652.6137087499741,350373,674.7155485161887,684.9484224883851
2017-10-25,658.6109619140625,662.1011258040479,647.0097658757105,655.7598083100743,583868,673.1817783636053,683.9155808972351
2017-10-26,655.6124877929688,658.6111384240046,649.3695194436588,658.6111384240046,242175,671.5085125949734,682.80565567746
2017-10-27,651.040771484375,654.8258681764015,647.8946851394329,652.0239197167566,396395,669.5592039177735,681.5599739443978
2017-10-30,643.9620361328125,653.793517600489,638.9480045869378,653.793517600489,1164020,667.1213784144439,680.0855450106101
2017-10-31,650.9424438476562,657.7261908954091,644.7486217643126,644.7486217643126,1402840,665.5805275033213,678.9426782983375
2017-11-01,636.1460571289062,653.6460838116404,631.4269575749767,652.8104318097073,859011,662.7772446105198,677.2643794289479
2017-11-02,631.9185180664062,642.5856522450485,630.3946503275438,636.14604340882,574130,659.8383182729852,675.486110355907
2017-11-03,631.4268798828125,642.4872962295336,630.296235542508,632.2133863772596,672547,657.1324669977307,673.7582973961779
2017-11-06,645.6825561523438,648.7794968689241,631.8201910544925,631.8201910544925,483071,656.04199929817,672.6572879356354
2017-11-07,631.5252685546875,647.8947112871192,628.772465394243,647.8947112871192,763293,653.7070725606955,671.0442675677551
2017-11-08,620.9563598632812,638.06316201549,618.4001986251822,638.06316201549,843603,650.5879570657036,669.08003589307
2017-11-09,646.8623046875,659.1025105393294,622.3327475801386,622.3327475801386,356798,650.2331330296842,668.208752316381
2017-11-10,665.1488647460938,667.7542313300371,644.0603250583764,644.0603250583764,784443,651.6536789074374,668.0887567253893
2017-11-13,653.7935791015625,669.3273092803986,651.8272826230616,653.7935791015625,192279,651.8574789259255,667.528161524455
2017-11-14,648.8778686523438,656.4972678675796,642.9789789373225,644.1587688816486,350594,651.5737065189177,666.7967774902546
2017-11-15,638.4072265625,648.9269237583177,633.5406912301393,639.1445876742638,269314,650.3197560468778,665.6834617675976
2017-11-16,638.9480590820312,648.0913256254682,631.9676706406717,637.6699183769417,261879,649.236737288321,664.6350146034578
2017-11-17,648.4353637695312,652.5154526792285,634.2288607062916,641.9957552548952,3200674,649.1604160008172,663.9997341785979
2017-11-20,650.3034057617188,653.793569960941,645.436810044147,646.2233166232301,712433,649.2692721685221,663.462623260289
