Price,Close,High,Low,Open,Volume,EMA20,EMA50
Ticker,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,,
Date,,,,,,,
2017-11-02,258.519775390625,276.73223415348144,253.80881346209804,267.16461655485944,113099,258.519775390625,258.519775390625
2017-11-03,245.84388732910156,262.2108209605181,245.6010545738659,262.2108209605181,147702,257.3125479561942,258.0226817411535
2017-11-06,236.08203125,248.41793348725008,234.09079949336177,248.41793348725008,397193,255.2905939841757,257.1622640748338
2017-11-07,242.92991638183594,247.54373915134087,234.09079735803928,234.09079735803928,145331,254.11338659347666,256.6041327927555
2017-11-08,255.02294921875,255.07153355569028,243.8526572323461,255.07153355569028,116053,254.20001160540747,256.54212559377487
2017-11-09,267.74749755859375,267.74749755859375,262.2594810140582,262.9879795724306,8258,255.49024836285378,256.98155194533643
2017-11-10,281.1032409667969,281.1032409667969,281.1032409667969,281.1032409667969,263167,257.9295809918007,257.92750053441335
2017-11-13,283.4830322265625,295.1390072670844,281.6860634792799,295.1390072670844,516205,260.363243014159,258.92967824783096
2017-11-14,281.5888671875,286.3483834330553,269.5443680224198,270.03003355038817,97766,262.3847310306677,259.81827389252385
2017-11-15,285.08563232421875,290.4279525210951,276.8293192926826,282.65730496200223,137404,264.5467216300535,260.8091506937668
2017-11-16,282.1716613769531,300.0441462206598,275.85800974545504,295.2846301500645,54867,266.22528732023443,261.6468962107545
2017-11-17,271.43853759765625,291.3508288042477,269.3015969281703,291.3508288042477,91870,266.72178734665556,262.03088214749573
2017-11-20,267.35888671875,274.88670278440054,267.11605394243867,271.97270946866485,59105,266.78246347733125,262.2398235032312
2017-11-21,261.38519287109375,270.2243114015503,258.034088873736,266.9703464382425,133093,266.2684377053086,262.20630857648075
2017-11-22,257.20843505859375,262.25936807865793,254.48872013558656,261.3851761135963,25553,265.40558031038336,262.0103135365636
2017-11-23,258.08270263671875,262.2594147930192,254.97443104876862,261.239528925894,26151,264.70816338908196,261.856289579707
2017-11-24,261.87091064453125,263.230768464521,257.40278097084155,260.80244034215457,34189,264.4379488419819,261.85686295479815
2017-11-27,262.0650939941406,266.6303615869413,258.6654354675312,266.6303615869413,29991,264.211962665997,261.86502887790965
2017-11-28,257.35418701171875,263.9106719420599,254.87727491909735,263.2307283144369,220652,263.5588411751134,261.6881331184512
2017-11-29,253.3717498779297,259.34543083951826,251.86616872977268,257.354213733214,35770,262.58864200395305,261.3620004423523
2017-11-30,251.4776153564453,255.46007878698225,248.6607611006367,255.46007878698225,71198,261.5304489899047,260.9743774978069
2017-12-01,248.41795349121094,256.8685467573664,247.689455093876,251.57477987966232,24233,260.281639894791,260.48196871323455
2017-12-04,251.4776153564453,254.48874768893288,245.7467678064886,248.41792832612435,33722,259.4431613673295,260.1288568168899
2017-12-05,249.729248046875,251.52621662775894,243.85269154384457,245.79535387070837,14675,258.5180267653814,259.72102902198736
2017-12-06,245.30967712402344,249.7292366807552,209.51611945212306,249.7292366807552,190976,257.26008870429973,259.1558779671652
2017-12-07,244.5811767578125,247.64086382947514,235.11069842386863,247.64086382947514,20875,256.05257328082473,258.5843210569945
2017-12-08,251.76904296875,253.5174271610671,244.9211406563812,252.44895698012934,38260,255.64461801300808,258.3170552496124
2017-12-11,262.6479187011719,275.2266680728661,261.2880611146117,263.2307232790326,92879,256.31159903092845,258.4868930320265
2017-12-12,250.5063018798828,266.09618488582544,248.90361138389707,266.09618488582544,59252,255.75871358797173,258.1739286731189
2017-12-13,252.35182189941406,256.3828699018115,243.31845402617088,243.31845402617088,13344,255.434247712871,257.9456107604246
2017-12-14,252.4976043701172,254.87734846816664,249.63216493884394,254.87734846816664,17643,255.15456739451352,257.73196345100075
2017-12-15,255.5572509765625,258.13127279176445,252.30328544745367,255.41155722149003,446942,255.19291821185152,257.64668060886595
2017-12-18,257.5484619140625,267.11608016863795,247.68945615637338,260.31676176434536,516880,255.41725570730017,257.6428288953442
2017-12-19,257.0142517089844,263.13362665621,253.03178770146243,260.0739391825972,57890,255.5693505646034,257.6181788096046
2017-12-20,256.38287353515625,262.16227619654745,254.53732060264792,255.5086517702103,42921,255.6468289427513,257.56973546550864
2017-12-21,256.91705322265625,262.11368007648787,255.6543347614277,258.13121699024913,43533,255.76780268369464,257.544140083436
2017-12-22,262.3079528808594,265.02769775872827,258.3740737651879,260.51101405189394,56045,256.3906741310437,257.7309562715703
2017-12-26,265.6104736328125,267.16457951765716,259.3453768298549,262.5507572706841,105722,257.26875027406925,258.0399569524033
2017-12-27,263.0365295410156,268.0874646450235,262.25947628317516,266.0476627898403,40298,257.81806258520703,258.2359009754862
2017-12-28,263.5707092285156,266.1447308059508,262.2108515689908,264.6391794048115,21342,258.36593369409354,258.44510914227163
2017-12-29,261.822265625,266.87319880615183,259.92818791407086,266.77605977523154,53814,258.69510816370365,258.5775466513982
2018-01-01,262.0650939941406,267.31030514933116,257.8398278252048,257.8398278252048,71903,259.01605919517385,258.7143132138587
2018-01-02,260.4624328613281,265.1733947030861,256.28572091904476,259.345408006315,200465,259.15380906814096,258.78286692552416
2018-01-03,265.9989929199219,267.0188785846398,257.451262570785,260.3167007985832,54103,259.80573133973917,259.06585225863785
2018-01-04,272.5555114746094,276.63508429233264,262.25939592815473,262.25939592815473,243242,261.0199961144887,259.59485850240145
2018-01-05,286.0085144042969,291.3993912860166,273.57545592381945,273.57545592381945,127514,263.39985499923233,260.6306881456131
2018-01-08,286.2513427734375,291.88505239351207,285.5713990139519,291.3022476914785,85480,265.5761871682043,261.6354196996454
2018-01-09,287.12548828125,295.964607502781,281.63747331907825,293.82766715729485,166365,267.62850155992294,262.63503023225735
2018-01-10,285.6684875488281,291.88500077150013,284.60001739117985,287.46545604450847,33230,269.3465954636282,263.5383030682013
2018-01-11,279.16058349609375,291.3993626561889,261.3852342311366,286.5427066119191,668166,270.2812609905297,264.15094151635395
2018-01-12,279.11199951171875,284.35718156073483,276.9265045210726,276.9265045210726,254450,271.1222837068334,264.7376496730349
2018-01-15,285.7170715332031,287.5140402130701,277.80072804370957,277.80072804370957,67738,272.51226349982096,265.5603720989239
2018-01-16,271.34130859375,291.39928691449757,270.2242839224447,291.25359319957397,46453,272.40074398495705,265.78707549087784
2018-01-17,275.2752685546875,280.7147294483113,263.8135717353221,271.4870826325364,24093,272.6745082296933,266.15916149338017
2018-01-18,260.65667724609375,281.1031827403755,258.8597089850185,273.4296738434623,63228,271.52995289792193,265.9433777974082
2018-01-19,264.83343505859375,266.0961833532147,260.3167510894938,262.25941341105715,12777,270.8921892941764,265.8998506311802
2018-01-22,269.39862060546875,272.94397232456794,260.85089123105735,272.94397232456794,22164,270.7499446571566,266.03705729683855
2018-01-23,265.8533630371094,276.2465891595287,262.74509131969506,269.3987160117789,25813,270.28360355048545,266.0298536003786
2018-01-24,253.27459716796875,269.4472548745122,252.0604332314013,262.7936305735878,430124,268.66369818072195,265.5296474657743
2018-01-25,260.4624328613281,265.85333834144535,253.51742130954386,253.51742130954386,64574,267.88262529316063,265.3309331675607
2018-01-29,256.5285339355469,267.1160363571696,252.54607073768761,257.6455587045063,1227085,266.8012832591022,264.98574104081507
2018-01-30,259.5882568359375,261.0452536002178,254.48876816095648,259.2482849957371,61986,266.11432836165795,264.77407499356497
2018-01-31,259.5882568359375,261.2395316925252,254.29449006864908,261.1909473481108,16116,265.49279774016077,264.5707095756188
2018-02-01,258.1313171386719,262.2109208376351,254.3916853550692,262.2109208376351,43679,264.7917043495428,264.31818438201304
2018-02-02,255.8971710205078,259.345384310641,237.9761017082661,256.04286474608085,95629,263.94460593725375,263.9879485639148
2018-02-05,252.35182189941406,255.4600934486345,242.83278844927233,255.41153874801438,41947,262.8405312669833,263.5316298711893
2018-02-06,254.58587646484375,255.4600684893147,237.97610942920952,244.82399635868452,35032,262.05437366677955,263.1808160121169
2018-02-07,257.25701904296875,258.8597092505074,249.7777585508957,255.46005078005047,164749,261.5974827502261,262.9485102486209
