Price,Close,High,Low,Open,Volume,EMA20,EMA50
Ticker,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,,
Date,,,,,,,
2017-09-27,647.101806640625,659.2610771593852,606.6817046442111,618.5084600046607,34610637,647.101806640625,647.101806640625
2017-09-28,651.5665283203125,655.4137894255422,627.0104443158727,637.5548561368415,4535542,647.5270182291666,647.2768937653186
2017-09-29,646.1517333984375,653.2763113365709,643.729388495465,650.7114516828501,1367676,647.3960387214781,647.2327698293625
2017-10-03,650.236572265625,653.9888621091712,640.3571329281833,643.2069645086025,1752630,647.6665657256825,647.3505660033336
2017-10-04,647.5767211914062,652.4688971330946,645.7243191249545,647.3867208292114,545357,647.6580091033704,647.3594348342385
2017-10-05,632.8526000976562,646.864271788439,631.8551706580354,642.2570093597585,486144,646.2479701504453,646.7905393543725
2017-10-06,645.9618530273438,646.4368249780991,629.8128067016602,631.7126945046817,568793,646.2207209006261,646.7580418513518
2017-10-09,649.7139282226562,651.6613009809084,636.4622035819368,636.4622035819368,647645,646.553407312248,646.873958963952
2017-10-10,652.0889892578125,655.4612784422089,645.9618396242058,645.9618396242058,750266,647.080605592778,647.0784699558681
2017-10-11,653.0388793945312,655.3662533093939,649.3815609626133,649.3815609626133,351011,647.6480602405641,647.3122115024823
2017-10-12,665.2931518554688,666.8605823992503,648.0517057737273,648.0517057737273,938808,649.3285451562692,648.0173464182858
2017-10-13,660.2583618164062,665.9105384678678,658.5009891508084,658.5009891508084,239411,650.3694800762822,648.4973862378199
2017-10-16,661.3033447265625,662.5857455582383,640.4995540396303,656.9335688209244,237478,651.4108005191662,648.9995806883588
2017-10-17,682.2970581054688,683.8644883923007,655.6511490890582,660.2108672235305,962237,654.3523488607188,650.3053641164809
2017-10-18,679.4473266601562,684.7195033381417,668.5704581746007,675.6475513275584,338460,656.7423467463796,651.4481861770172
2017-10-19,686.0493774414062,686.8093208338879,672.6076503907766,674.0800515849533,154703,659.5334925268583,652.8050956383657
2017-10-23,658.4061889648438,679.20998657068,655.4613856416353,674.4602663848711,450439,659.4261302828569,653.0247463570512
2017-10-24,661.3508911132812,669.7103850325879,650.9964804080239,658.4535740931766,643340,659.6094408381355,653.3512618376877
2017-10-25,649.0966186523438,664.9132068869706,641.7345538427072,661.3509174629529,1108214,658.6082196775839,653.1844130853214
2017-10-26,651.3789672851562,656.1814430494642,645.8156550070091,645.8156550070091,221326,657.9197194497336,653.1136112892365
2017-10-27,649.4295043945312,651.4265552881611,645.7681670313015,648.5735922723006,342918,657.1111275397144,652.969136509052
2017-10-30,646.8617553710938,652.3774716568334,642.6298490847015,646.5764707094248,287901,656.1349968569886,652.729631366387
2017-10-31,643.8185424804688,655.2303925687488,641.4410737120771,642.0592388093273,949376,654.9620012020819,652.3801769002725
2017-11-01,647.2420654296875,652.3774211165866,643.7234581355693,643.8185336675351,200249,654.2267692237585,652.1786823327986
2017-11-02,647.6226806640625,655.2305829332439,641.9167539621765,642.0594253471988,234604,653.5978084085494,652.0000156006913
2017-11-03,641.5362548828125,655.7059942931312,638.1127225100668,647.6225991495611,302434,652.4490890251459,651.5896720431275
2017-11-06,647.7652587890625,650.7132972764603,638.1127109572595,638.1127109572595,186130,652.0030099550427,651.4396950527721
2017-11-07,646.9568481445312,649.4769884843686,645.9107850093212,646.6715634752627,171495,651.5224231159464,651.2638971348019
2017-11-08,645.5303344726562,649.0490000008092,641.0606813987145,641.0606813987145,105538,650.9517480070616,651.039051540208
2017-11-09,645.5303344726562,647.6225186821262,634.926858163316,642.2018780623956,120713,650.4354229085469,650.8230234199118
