Price,Close,High,Low,Open,Volume,EMA20,EMA50
Ticker,SBICARD.NS,SBICARD.NS,SBICARD.NS,SBICARD.NS,SBICARD.NS,,
Date,,,,,,,
2020-03-16,671.3165893554688,743.8274241319778,646.2924373914933,651.2184468228309,60887005,671.3165893554688,671.3165893554688
2020-03-17,720.0840454101562,736.8817246741529,678.8040644619412,680.7744681323677,15145135,675.9611089797247,673.2290386125153
2020-03-18,679.0011596679688,757.6202590487142,669.9372901861192,740.9703229310137,8949832,676.2506376167003,673.4553963009645
2020-03-19,681.8089599609375,706.3897592874995,640.3812322690023,650.233251226987,6432046,676.7800016494848,673.7829870327281
2020-03-20,713.7787475585938,719.1973577885071,680.0355838541329,695.7988136138811,6492226,680.3036917360665,675.3514482298209
2020-03-23,573.7815551757812,687.6708597593681,571.417046791452,649.247989371667,6260086,670.1587263493727,671.3683151688782
2020-03-24,604.618408203125,614.7167275135561,566.5403313358901,610.8251680455851,4019306,663.9167912878254,668.7506717584565
2020-03-25,615.7019653320312,639.2975638560141,582.6484522229646,592.1063668080484,3487615,659.3249031015594,666.6703303299694
2020-03-26,641.317138671875,683.5330127322524,612.253684895023,624.6179557465824,4360453,657.6098779177798,665.6760875198481
2020-03-27,646.1939086914062,679.7892672673466,640.3811938025729,665.0112397180565,3114532,656.5226427533632,664.9120805069681
2020-03-30,606.2439575195312,633.1892652262354,598.0175458103407,630.5292081031599,1791851,651.7341965406174,662.6113698015785
2020-03-31,609.4951782226562,628.5588108953052,599.5446029741395,625.6032052014401,2334476,647.7114328912877,660.5283818965227
2020-04-01,599.052001953125,614.7659842500084,592.3526410742268,614.7659842500084,1500748,643.0772013733675,658.1175434673698
2020-04-03,581.515380859375,605.6035776583384,579.2986767391994,604.716871957489,1693653,637.2141708482254,655.1135370905857
2020-04-07,577.3775024414062,601.9582993598209,573.3874471807131,596.0470885641433,3137346,631.5154405237664,652.0650651435592
2020-04-08,570.9244384765625,589.5447763985503,567.4762322044866,576.1459959478883,3090942,625.7448689002232,648.8830797840692
2020-04-09,586.3921508789062,605.1602340224433,566.4910615594708,576.3923280872945,6139508,621.9969909934312,646.4324551211217
2020-04-13,498.01953125,572.8948712598913,493.68464915735905,571.4170684965381,22872176,610.1896138750092,640.6123404595091
2020-04-15,497.18212890625,516.6891444122082,494.57134990500634,502.45296504293475,8436630,599.4269962589369,634.98762628095
