Price,Close,High,Low,Open,Volume,EMA20,EMA50
Ticker,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,,
Date,,,,,,,
2010-01-04,46.62275695800781,47.312750253109705,45.068080549917916,45.417446858473944,6658340,46.62275695800781,46.62275695800781
2010-01-05,46.79307556152344,48.098826321913016,46.64022903970597,46.98959204217385,5546130,46.63897777739025,46.629436118929995
2010-01-06,46.82364273071289,47.194842361572555,45.98516756485961,46.814906740262096,2410470,46.65656491580194,46.63705206449011
2010-01-07,47.129329681396484,47.841162880134085,46.46553776033336,47.07692707266743,4401130,46.70159013157285,46.65635706907468
2010-01-08,46.255916595458984,47.38261931049346,45.94148762086298,47.164266226113305,1508430,46.65914503289534,46.640653521089746
2010-01-11,46.54851150512695,46.989585692891175,46.334526403496405,46.81490254935847,1056200,46.64860850644121,46.63704010869905
2010-01-12,46.79307556152344,47.644651420080926,46.29086270543382,46.46554587256989,2612100,46.6623672735919,46.64315914606471
2010-01-13,46.32579803466797,47.068197298661616,46.07250761968505,46.29086073636602,1072790,46.63031306036105,46.630713612284445
2010-01-14,45.8366813659668,46.97211679517612,45.61396027585375,46.46553934661361,1178310,46.55472908946636,46.59957509282101
2010-01-15,44.8846549987793,46.465532370882336,44.67503792456876,45.862875785969564,1434640,46.39567441416283,46.53232332442722
2010-01-18,45.19472122192383,46.11617151984013,44.89776088896781,44.980736128586074,922760,46.281297919663885,46.479868340015315
2010-01-19,45.5833854675293,46.194774726855776,45.242755213108325,45.282060498051045,1786420,46.21483006707963,46.444712148937434
2010-01-20,53.26069641113281,54.70182843814889,45.417452183820366,45.67947528005844,62482250,46.88586495698946,46.71200564941569
2010-01-21,49.334693908691406,55.35250407504348,48.133752005682574,53.147136702251316,34383600,47.11908676191345,46.81485616938729
2010-01-22,50.38278579711914,52.23005080179683,46.07249523319911,48.03767275499434,23527080,47.429915241456854,46.95477497831795
2010-01-25,50.82387161254883,52.16892764728199,46.500482450884604,49.81944924775788,35944040,47.75314918156085,47.10650425809171
2010-01-27,48.67964553833008,52.802153546729365,47.61844923243086,49.76704315268471,26085060,47.84138692982459,47.168196073003024
