Price,Close,High,Low,Open,Volume,EMA20,EMA50
Ticker,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,,
Date,,,,,,,
2010-01-04,155.421875,156.39942568909598,154.67024236363167,155.626075007633,80350,155.421875,155.421875
2010-01-05,155.912841796875,156.83825875021734,155.10473943467218,156.2343564352726,849100,155.46863374255952,155.44112859987746
2010-01-06,155.4435577392578,157.68975731304258,154.75710591184662,157.68975731304258,73450,155.46624555176888,155.44122386024532
2010-01-07,153.8577880859375,156.2994903022475,153.714406562842,156.2994903022475,240320,155.3130591264516,155.37912833968423
2010-01-08,156.39944458007812,159.36249961662045,153.85780982965676,154.19234466602472,711310,155.41652440774936,155.4191407412683
2010-01-11,156.1343994140625,158.13729912410327,154.24012970994227,154.67024778538016,173420,155.48489345596965,155.44719010098572
2010-01-12,160.20973205566406,163.27271959548025,155.53921105336335,155.53921105336335,1148010,155.93487808451198,155.63395645214956
2010-01-13,161.46969604492188,163.09894767982735,148.7267817583567,153.80135433507687,432050,156.462003604551,155.86280898519945
2010-01-14,163.50730895996094,167.53047761716874,162.07357316552097,162.75134062386138,230890,157.13298506697097,156.1625932979352
2010-01-15,162.66012573242188,167.4435989521346,162.07359256127523,162.5992939809645,372180,157.65937941606154,156.4173984914445
2010-01-18,162.1951904296875,166.0532587215738,161.62169092492,164.13290914065638,125790,158.09136141735925,156.643978567454
2010-01-19,160.30096435546875,164.64129934451105,158.58047849307212,164.64129934451105,199220,158.30179979241728,156.78738977482712
2010-01-20,158.74989318847656,161.84329590623696,158.23287643133,159.71439713733713,120360,158.34447535394676,156.86435069300944
2010-01-21,157.45518493652344,159.70572078402563,156.0692341645136,158.74990135225084,108870,158.25978102847787,156.88752066334334
2010-01-22,153.37124633789062,157.2771016073403,151.62902889768446,155.53923308129237,334690,157.79420629604098,156.74962755254128
2010-01-25,154.35740661621094,157.711491764815,153.5406066862013,154.23575640911662,263830,157.4668920408191,156.65581496680284
2010-01-27,153.33209228515625,158.05908188607853,152.00696004195478,153.36684380961952,372840,157.07310158789883,156.52547290085593
2010-01-28,156.65138244628906,158.48483327173938,153.89251501397928,154.67021446774942,373290,157.03293786012648,156.5304105300886
2010-01-29,160.94400024414062,162.0562350054512,154.23582688186374,156.23437827633518,275390,157.40541999193735,156.70349247965927
2010-02-01,166.62245178222656,168.13873744554724,159.01492998726172,162.48631724878643,367220,158.28323254339347,157.0924712758384
2010-02-02,162.9816131591797,167.7520524894385,162.49066331170997,167.26980046793673,302690,158.73069736394453,157.3234180163616
2010-02-03,166.3661346435547,167.26982030636646,163.35093214667216,164.56743462716543,419240,159.45788186676455,157.6780343546829
2010-02-04,166.6789093017578,167.31322734479434,163.7940423507348,166.31394539104056,148690,160.14559876533534,158.03100984280348
2010-02-05,168.24732971191406,173.35231647528394,162.0561755520825,162.0561755520825,1872490,160.91719218881903,158.4316498376706
2010-02-08,169.24659729003906,172.4833814135683,169.00764576795484,170.3110466350599,407370,161.7104688651257,158.855765424038
2010-02-09,170.545654296875,172.30958899143198,168.92508785689373,168.92508785689373,508880,162.55191509672088,159.31419243865906
2010-02-10,172.01414489746094,175.9590986076471,169.00762804536967,172.04889641636606,514110,163.4530798396485,159.81222978998463
2010-02-11,168.9859161376953,173.69987167675654,167.70423340269846,173.23933779599827,371620,163.9800166299387,160.17198219577722
2010-02-15,168.0952911376953,172.89615977116756,165.53193831426384,172.89615977116756,385570,164.37194753543932,160.4827001934995
2010-02-16,166.1401824951172,176.48050532098986,164.4587972825463,176.48050532098986,239100,164.54035086493246,160.70456224454335
2010-02-17,164.2024688720703,167.44358917364062,163.1858176222656,166.83533798899867,414590,164.50817162751702,160.84173505346598
2010-02-18,161.4348907470703,165.0713770636789,160.8396731361015,165.0713770636789,884210,164.2154782103316,160.86499606105832
2010-02-19,161.54351806640625,162.31686877184796,159.89253556274764,160.75713388172767,72790,163.96100581567205,160.8916047671504
2010-02-22,158.6239013671875,163.34220653414752,158.14598502440361,162.92512193448175,119950,163.4527101539116,160.80267522205384
2010-02-23,155.1221160888672,160.83970394162122,152.9323984889252,160.83970394162122,621410,162.65932024295498,160.579908197223
2010-02-24,153.058349609375,158.5804202570739,151.41171632764454,158.5804202570739,722660,161.74494208737593,160.28494511534663
2010-02-25,153.3972625732422,154.23143176489182,148.77452745852958,152.1503444396074,1812350,160.94992499079177,160.01483991761702
